"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","plantedSeedlotStockDbId","plantedSeedlotStockUniquename","plantedSeedlotCurrentCount","plantedSeedlotCurrentWeightGram","plantedSeedlotBoxName","plantedSeedlotTransactionCount","plantedSeedlotTransactionWeight","plantedSeedlotTransactionDescription","availableGermplasmSeedlotUniquenames","Heading time - Julian date (JD)|CO_321:0001233","Plant height - cm|CO_321:0001301","notes"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292231","IL16LCSDH-10-T-2665-21","","plot","292743","DH_Urb_21-plot1114","11","11","1114","","","test","","","","","","","","","","","136","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292474","IL16LCSDH-10-T-2665-22","","plot","292794","DH_Urb_21-plot1115","11","11","1115","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292528","DH_Urb_21-plot1116","11","11","1116","","","test","","","","","","","","","","","136","86.36","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292207","IL16LCSDH-10-T-2665-23","","plot","292795","DH_Urb_21-plot1117","11","11","1117","","","test","","","","","","","","","","","133","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292432","IL16LCSDH-10-T-2665-24","","plot","292689","DH_Urb_21-plot1118","11","11","1118","","","test","","","","","","","","","","","137","71.12"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292465","IL16LCSDH-10-T-2665-25","","plot","292760","DH_Urb_21-plot1119","11","11","1119","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292369","IL16LCSDH-01-T-863-64","","plot","292815","DH_Urb_21-plot112","1","1","112","","","test","","","","","","","","","","","138","111.76","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292388","IL16LCSDH-10-T-2665-27","","plot","292674","DH_Urb_21-plot1120","11","11","1120","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292102","IL16LCSDH-01-T-863-68","","plot","292799","DH_Urb_21-plot113","1","1","113","","","test","","","","","","","","","","","138","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292496","IL16LCSDH-01-T-863-69","","plot","292759","DH_Urb_21-plot114","1","1","114","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292450","IL16LCSDH-01-T-863-78","","plot","292817","DH_Urb_21-plot115","1","1","115","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292472","IL16LCSDH-01-T-863-79","","plot","292761","DH_Urb_21-plot116","1","1","116","","","test","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292181","IL16LCSDH-01-T-863-81","","plot","292706","DH_Urb_21-plot117","1","1","117","","","test","","","","","","","","","","","137","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292326","IL16LCSDH-01-T-863-84","","plot","292837","DH_Urb_21-plot118","1","1","118","","","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292770","DH_Urb_21-plot119","1","1","119","","","test","","","","","","","","","","","132","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292224","IL16LCSDH-01-T-863-87","","plot","292624","DH_Urb_21-plot120","1","1","120","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292135","IL16LCSDH-10-T-2665-29","","plot","292598","DH_Urb_21-plot1201","12","12","1201","","","test","","","","","","","","","","","136","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292289","IL16LCSDH-10-T-2665-30","","plot","292766","DH_Urb_21-plot1202","12","12","1202","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292814","DH_Urb_21-plot1203","12","12","1203","","","test","","","","","","","","","","","140","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292383","IL16LCSDH-10-T-2665-33","","plot","292758","DH_Urb_21-plot1204","12","12","1204","","","test","","","","","","","","","","","139","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292215","IL16LCSDH-10-T-2665-36","","plot","292658","DH_Urb_21-plot1205","12","12","1205","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292287","IL16LCSDH-10-T-2665-39","","plot","292844","DH_Urb_21-plot1206","12","12","1206","","","test","","","","","","","","","","","135","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292134","IL16LCSDH-10-T-2665-40","","plot","292606","DH_Urb_21-plot1207","12","12","1207","","","test","","","","","","","","","","","136","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292239","IL16LCSDH-10-T-2665-41","","plot","292637","DH_Urb_21-plot1208","12","12","1208","","","test","","","","","","","","","","","136","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292217","IL16LCSDH-10-T-2665-42","","plot","292836","DH_Urb_21-plot1209","12","12","1209","","","test","","","","","","","","","","","135","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292127","IL16LCSDH-10-T-2665-45","","plot","292841","DH_Urb_21-plot1210","12","12","1210","","","test","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292154","IL16LCSDH-10-T-2665-47","","plot","292772","DH_Urb_21-plot1211","12","12","1211","","","test","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292470","IL16LCSDH-10-T-2665-50","","plot","292630","DH_Urb_21-plot1212","12","12","1212","","","test","","","","","","","","","","","136","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292366","IL16LCSDH-10-T-2665-51","","plot","292572","DH_Urb_21-plot1213","12","12","1213","","","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292150","IL16LCSDH-10-T-2665-52","","plot","292698","DH_Urb_21-plot1214","12","12","1214","","","test","","","","","","","","","","","138","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292211","IL16LCSDH-10-T-2665-54","","plot","292543","DH_Urb_21-plot1215","12","12","1215","","","test","","","","","","","","","","","134","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292473","IL16LCSDH-10-T-2665-58","","plot","292830","DH_Urb_21-plot1216","12","12","1216","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292261","IL16LCSDH-10-T-2665-59","","plot","292580","DH_Urb_21-plot1217","12","12","1217","","","test","","","","","","","","","","","138","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292652","DH_Urb_21-plot1218","12","12","1218","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292226","IL16LCSDH-10-T-2665-61","","plot","292734","DH_Urb_21-plot1219","12","12","1219","","","test","","","","","","","","","","","134","81.28","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292485","IL16LCSDH-10-T-2665-69","","plot","292778","DH_Urb_21-plot1220","12","12","1220","","","test","","","","","","","","","","","133","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292504","IL16LCSDH-10-T-2665-70","","plot","292553","DH_Urb_21-plot1301","13","13","1301","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292200","IL16LCSDH-10-T-2665-74","","plot","292584","DH_Urb_21-plot1302","13","13","1302","","","test","","","","","","","","","","","133","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292419","IL16LCSDH-10-T-2665-75","","plot","292718","DH_Urb_21-plot1303","13","13","1303","","","test","","","","","","","","","","","134","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292323","IL16LCSDH-10-T-2665-84","","plot","292840","DH_Urb_21-plot1304","13","13","1304","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292530","DH_Urb_21-plot1305","13","13","1305","","","test","","","","","","","","","","","139","106.68"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292320","IL16LCSDH-11-T-2666-6","","plot","292807","DH_Urb_21-plot1306","13","13","1306","","","test","","","","","","","","","","","139","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292272","IL16LCSDH-11-T-2666-1","","plot","292739","DH_Urb_21-plot1307","13","13","1307","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292130","IL16LCSDH-11-T-2666-2","","plot","292622","DH_Urb_21-plot1308","13","13","1308","","","test","","","","","","","","","","","137","96.52"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292243","IL16LCSDH-11-T-2666-3","","plot","292771","DH_Urb_21-plot1309","13","13","1309","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292292","IL16LCSDH-11-T-2666-4","","plot","292540","DH_Urb_21-plot1310","13","13","1310","","","test","","","","","","","","","","","138","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292106","IL16LCSDH-11-T-2666-5","","plot","292850","DH_Urb_21-plot1311","13","13","1311","","","test","","","","","","","","","","","138","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292514","IL16LCSDH-11-T-2666-12","","plot","292649","DH_Urb_21-plot1312","13","13","1312","","","test","","","","","","","","","","","138","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292460","IL16LCSDH-11-T-2666-13","","plot","292803","DH_Urb_21-plot1313","13","13","1313","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292365","IL16LCSDH-11-T-2666-14","","plot","292684","DH_Urb_21-plot1314","13","13","1314","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292493","IL16LCSDH-11-T-2666-16","","plot","292691","DH_Urb_21-plot1315","13","13","1315","","","test","","","","","","","","","","","137","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292731","DH_Urb_21-plot1316","13","13","1316","","","test","","","","","","","","","","","135","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292378","IL16LCSDH-11-T-2666-17","","plot","292797","DH_Urb_21-plot1317","13","13","1317","","","test","","","","","","","","","","","134","81.28"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292172","IL16LCSDH-11-T-2666-21","","plot","292737","DH_Urb_21-plot1318","13","13","1318","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292191","IL16LCSDH-11-T-2666-24","","plot","292638","DH_Urb_21-plot1319","13","13","1319","","","test","","","","","","","","","","","139","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292387","IL16LCSDH-01-T-863-203","","plot","292535","DH_Urb_21-plot1320","13","13","1320","","","test","","","","","","","","","","","137","99.06","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292489","IL16LCSDH-02-T-864-204","","plot","292744","DH_Urb_21-plot1401","14","14","1401","","","test","","","","","","","","","","","128","86.36","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84789","Kaskaskia","","plot","292582","DH_Urb_21-plot1402","14","14","1402","","","test","","","","","","","","","","","140","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292410","IL16LCSDH-02-T-864-205","","plot","292590","DH_Urb_21-plot1403","14","14","1403","","","test","","","","","","","","","","","137","76.2","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292310","IL16LCSDH-04-T-2659-202","","plot","292849","DH_Urb_21-plot1404","14","14","1404","","","test","","","","","","","","","","","137","76.2"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292208","IL16LCSDH-04-T-2659-205","","plot","292613","DH_Urb_21-plot1405","14","14","1405","","","test","","","","","","","","","","","136","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292506","IL16LCSDH-04-T-2659-207","","plot","292809","DH_Urb_21-plot1406","14","14","1406","","","test","","","","","","","","","","","137","101.6"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292280","IL16LCSDH-04-T-2659-208","","plot","292821","DH_Urb_21-plot1407","14","14","1407","","","test","","","","","","","","","","","136","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292325","IL16LCSDH-04-T-2659-209","","plot","292703","DH_Urb_21-plot1408","14","14","1408","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292442","IL16LCSDH-04-T-2659-212","","plot","292521","DH_Urb_21-plot1409","14","14","1409","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292459","IL16LCSDH-04-T-2659-213","","plot","292574","DH_Urb_21-plot1410","14","14","1410","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292425","IL16LCSDH-04-T-2659-216","","plot","292516","DH_Urb_21-plot1411","14","14","1411","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292103","IL16LCSDH-04-T-2659-218","","plot","292719","DH_Urb_21-plot1412","14","14","1412","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292199","IL16LCSDH-04-T-2659-219","","plot","292617","DH_Urb_21-plot1413","14","14","1413","","","test","","","","","","","","","","","134","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","84801","07-4415","","plot","292819","DH_Urb_21-plot1414","14","14","1414","","","test","","","","","","","","","","","134","91.44","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292116","IL16LCSDH-04-T-2659-220","","plot","292563","DH_Urb_21-plot1415","14","14","1415","","","test","","","","","","","","","","","136","96.52","mixture:Mixed exclude_plot:true (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292488","IL16LCSDH-04-T-2659-223","","plot","292732","DH_Urb_21-plot1416","14","14","1416","","","test","","","","","","","","","","","137","91.44"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292338","IL16LCSDH-04-T-2659-224","","plot","292695","DH_Urb_21-plot1417","14","14","1417","","","test","","","","","","","","","","","137","86.36"," (Operator: jrutkoski, Time: )"
"2021","326","University of Illinois","Wheat breeding program at the University of Illinois","1307","DH_Urb_21","DH Augmented Yield Trial at Urbana, IL [2021]","Augmented","","","","","","2020-October-05","","26","Urbana, IL","292196","IL16LCSDH-04-T-2659-225","","plot","292683","DH_Urb_21-plot1418","14","14","1418","","","test","","","","","","","","","","","135","91.44"," (Operator: jrutkoski, Time: )"
