studyYear,programDbId,programName,programDescription,studyDbId,studyName,studyDescription,studyDesign,plotWidth,plotLength,fieldSize,fieldTrialIsPlannedToBeGenotyped,fieldTrialIsPlannedToCross,plantingDate,harvestDate,locationDbId,locationName,germplasmDbId,germplasmName,germplasmSynonyms,observationLevel,observationUnitDbId,observationUnitName,replicate,blockNumber,plotNumber,rowNumber,colNumber,entryType,plantNumber,FHB.incidence.....,FHB.severity.....,Grain.test.weight...lbs.bu,Grain.yield...bu.ac,Heading.time...Julian.date..JD..,Plant.height.inches
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283358,P2129,,plot,283580,CC_Urb_21-433,2,4,433,18,4,test,,,,,,134,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",85074,Pio 25R46,Pioneer Brand 25R46,plot,283480,CC_Urb_21-434,2,4,434,17,4,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",98931,KY07C-1145-94-12-5,,plot,283531,CC_Urb_21-435,2,4,435,16,4,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,283645,CC_Urb_21-436,2,4,436,15,4,test,,,,,,133,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283356,P2127,,plot,283611,CC_Urb_21-437,2,4,437,14,4,test,,,,,,138,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",99368,MI16R0898,,plot,283453,CC_Urb_21-438,2,4,438,13,4,test,,,,,,139,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280857,OH17-21-11,,plot,283496,CC_Urb_21-439,2,4,439,12,4,test,,,,,,134,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84759,07-20728,IL07-20728,plot,283626,CC_Urb_21-440,2,4,440,11,4,check,,,,,,134,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282727,P2112,,plot,283631,CC_Urb_21-441,2,4,441,11,5,test,,,,,,138,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84655,IL15-4957,IL15-4957,plot,283568,CC_Urb_21-442,2,4,442,12,5,test,,,,,,134,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283345,P2115,,plot,283415,CC_Urb_21-443,2,4,443,13,5,test,,,,,,136,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100061,X11-0039-1-17-5,,plot,283493,CC_Urb_21-444,2,4,444,14,5,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283353,P2124,,plot,283530,CC_Urb_21-445,2,4,445,15,5,test,,,,,,136,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283347,P2118,,plot,283528,CC_Urb_21-446,2,4,446,16,5,test,,,,,,137,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280864,X12-3024-47-4-1,,plot,283615,CC_Urb_21-447,2,4,447,17,5,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281184,ARDH13216-12,,plot,283474,CC_Urb_21-448,2,4,448,18,5,test,,,,,,134,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283354,P2125,,plot,283632,CC_Urb_21-449,2,4,449,19,5,test,,,,,,136,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282722,MI18W0200,,plot,283510,CC_Urb_21-450,2,4,450,20,5,test,,,,,,131,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281195,X12-3010-4-4-1,,plot,283393,CC_Urb_21-501,2,5,501,20,6,test,,,,,,138,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84723,MO080104,,plot,283472,CC_Urb_21-502,2,5,502,19,6,test,,,,,,137,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283355,P2126,,plot,283623,CC_Urb_21-503,2,5,503,18,6,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",99368,MI16R0898,,plot,283672,CC_Urb_21-504,2,5,504,17,6,test,,,,,,139,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282820,MI18R1607,,plot,283424,CC_Urb_21-505,2,5,505,16,6,test,,,,,,136,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96920,IL16-36752,,plot,283661,CC_Urb_21-506,2,5,506,15,6,test,,,,,,134,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280823,KWS361,,plot,283376,CC_Urb_21-507,2,5,507,14,6,test,,,,,,137,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84955,Branson,,plot,283658,CC_Urb_21-508,2,5,508,13,6,test,,,,,,134,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",97095,IL17-17739,,plot,283413,CC_Urb_21-509,2,5,509,12,6,test,,,,,,136,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283362,P2133,,plot,283650,CC_Urb_21-510,2,5,510,11,6,test,,,,,,139,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281186,ARS16W0574,,plot,283482,CC_Urb_21-511,2,5,511,11,7,test,,,,,,135,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282815,20PU-0053,,plot,283444,CC_Urb_21-512,2,5,512,12,7,test,,,,,,139,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283346,P2116,,plot,283465,CC_Urb_21-513,2,5,513,13,7,test,,,,,,137,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281181,20-UMD-18,,plot,283652,CC_Urb_21-514,2,5,514,14,7,test,,,,,,137,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281194,TWR 09052,,plot,283504,CC_Urb_21-515,2,5,515,15,7,test,,,,,,135,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100061,X11-0039-1-17-5,,plot,283565,CC_Urb_21-516,2,5,516,16,7,test,,,,,,137,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283372,P2143,,plot,283378,CC_Urb_21-517,2,5,517,17,7,test,,,,,,134,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281187,LES19-0387,,plot,283653,CC_Urb_21-518,2,5,518,18,7,test,,,,,,140,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283352,P2123,,plot,283507,CC_Urb_21-519,2,5,519,19,7,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281182,20-UMD-20,,plot,283664,CC_Urb_21-520,2,5,520,20,7,test,,,,,,135,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280867,X12-3114-65-7-1,,plot,283665,CC_Urb_21-521,2,5,521,20,8,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282727,P2112,,plot,283597,CC_Urb_21-522,2,5,522,19,8,test,,,,,,140,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,283447,CC_Urb_21-523,2,5,523,18,8,test,,,,,,133,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96752,IL16-23941,IL16-23941,plot,283502,CC_Urb_21-524,2,5,524,17,8,test,,,,,,132,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280803,05251A1-1-136-9-9,,plot,283622,CC_Urb_21-525,2,5,525,16,8,test,,,,,,141,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",97161,IL17-23904,,plot,283649,CC_Urb_21-526,2,5,526,15,8,test,,,,,,133,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280814,DH15SRW65-53,,plot,283582,CC_Urb_21-527,2,5,527,14,8,test,,,,,,138,26.00001404
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280858,OH17-93-33,,plot,283396,CC_Urb_21-528,2,5,528,13,8,test,,,,,,137,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96756,IL16-23972,IL16-23972,plot,283659,CC_Urb_21-529,2,5,529,12,8,test,,,,,,134,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280856,OH17-206-73,,plot,283522,CC_Urb_21-530,2,5,530,11,8,test,,,,,,137,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281191,NS16VW516463,,plot,283436,CC_Urb_21-531,2,5,531,11,9,test,,,,,,136,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282824,X12-3048-52-17-5,,plot,283423,CC_Urb_21-532,2,5,532,12,9,test,,,,,,137,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282823,X12-3035-50-6-5,,plot,283390,CC_Urb_21-533,2,5,533,13,9,test,,,,,,138,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",94122,0762A1-2-8,,plot,283552,CC_Urb_21-534,2,5,534,14,9,test,,,,,,138,26.00001404
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",240447,16VDH-SRW03-023,,plot,283439,CC_Urb_21-535,2,5,535,15,9,test,,,,,,137,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282822,X11-0414-116-11-3,,plot,283529,CC_Urb_21-536,2,5,536,16,9,test,,,,,,135,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282724,MI18W1044,,plot,283438,CC_Urb_21-537,2,5,537,17,9,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283366,P2137,,plot,283515,CC_Urb_21-538,2,5,538,18,9,test,,,,,,138,48.00002592
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282725,P2105,,plot,283418,CC_Urb_21-539,2,5,539,19,9,test,,,,,,141,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84968,IL07-19334,IL07-19334,plot,283594,CC_Urb_21-540,2,5,540,20,9,test,,,,,,137,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",240787,OH16-168-48,,plot,283574,CC_Urb_21-541,2,5,541,20,10,test,,,,,,133,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100989,US16-IL-061-132,,plot,283587,CC_Urb_21-542,2,5,542,19,10,test,,,,,,132,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281183,AR11051-15-3,,plot,283461,CC_Urb_21-543,2,5,543,18,10,test,,,,,,139,38.00002052
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283360,P2131,,plot,283456,CC_Urb_21-544,2,5,544,17,10,test,,,,,,138,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84789,Kaskaskia,,plot,283569,CC_Urb_21-545,2,5,545,16,10,check,,,,,,137,40.0000216
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283349,P2120,,plot,283501,CC_Urb_21-546,2,5,546,15,10,test,,,,,,139,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281185,ARDH14002-22-0260N,,plot,283451,CC_Urb_21-547,2,5,547,14,10,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96756,IL16-23972,IL16-23972,plot,283618,CC_Urb_21-548,2,5,548,13,10,test,,,,,,134,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282730,X12-3035-50-3-3,,plot,283435,CC_Urb_21-549,2,5,549,12,10,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282721,MI18W0144,,plot,283543,CC_Urb_21-550,2,5,550,11,10,test,,,,,,135,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281180,20-UMD-133,,plot,283524,CC_Urb_21-601,2,6,601,11,11,test,,,,,,136,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100842,US16-IL-061-029,,plot,283400,CC_Urb_21-602,2,6,602,12,11,test,,,,,,133,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282722,MI18W0200,,plot,283395,CC_Urb_21-603,2,6,603,13,11,test,,,,,,132,28.00001512
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283359,P2130,,plot,283614,CC_Urb_21-604,2,6,604,14,11,test,,,,,,136,26.00001404
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282724,MI18W1044,,plot,283590,CC_Urb_21-605,2,6,605,15,11,test,,,,,,137,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283363,P2134,,plot,283663,CC_Urb_21-606,2,6,606,16,11,test,,,,,,137,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282723,MI18W0286,,plot,283380,CC_Urb_21-607,2,6,607,17,11,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282818,MI18R0236,,plot,283448,CC_Urb_21-608,2,6,608,18,11,test,,,,,,134,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281187,LES19-0387,,plot,283635,CC_Urb_21-609,2,6,609,19,11,test,,,,,,140,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",100222,OH15-191-52,,plot,283542,CC_Urb_21-610,2,6,610,20,11,test,,,,,,137,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96756,IL16-23972,IL16-23972,plot,283495,CC_Urb_21-611,2,6,611,20,12,test,,,,,,134,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",282821,MI18R1687,,plot,283408,CC_Urb_21-612,2,6,612,19,12,test,,,,,,137,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",98931,KY07C-1145-94-12-5,,plot,283407,CC_Urb_21-613,2,6,613,18,12,test,,,,,,137,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280818,KWS341,,plot,283551,CC_Urb_21-614,2,6,614,17,12,test,,,,,,138,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283350,P2121,,plot,283473,CC_Urb_21-615,2,6,615,16,12,test,,,,,,136,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",93422,05247A1-7-3-98,,plot,283469,CC_Urb_21-616,2,6,616,15,12,test,,,,,,135,34.00001836
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96920,IL16-36752,,plot,283553,CC_Urb_21-617,2,6,617,14,12,test,,,,,,135,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",96756,IL16-23972,IL16-23972,plot,283508,CC_Urb_21-618,2,6,618,13,12,test,,,,,,134,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",280854,OH17-124-70,,plot,283479,CC_Urb_21-619,2,6,619,12,12,test,,,,,,137,36.00001944
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",283357,P2128,,plot,283489,CC_Urb_21-620,2,6,620,11,12,test,,,,,,138,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281179,10523RA1-21-42,,plot,283497,CC_Urb_21-621,2,6,621,11,13,test,,,,,,135,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",94122,0762A1-2-8,,plot,283463,CC_Urb_21-622,2,6,622,12,13,test,,,,,,136,32.00001728
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",281182,20-UMD-20,,plot,283487,CC_Urb_21-623,2,6,623,13,13,test,,,,,,136,30.0000162
2021,326,University of Illinois,Wheat breeding program at the University of Illinois,1273,CC_Urb_21,"Combined Cooperative Trial at Urbana, IL [2021]",p-rep,,,,,,2020-September-30,,26,"Urbana, IL",84968,IL07-19334,IL07-19334,plot,283646,CC_Urb_21-624,2,6,624,14,13,test,,,,,,137,36.00001944
